traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
14580,2024-07-27 04:35:24,London,Chelsea,2422,38,6,Low,Wet,2118
15616,2024-08-04 09:29:03,,Camden,3822,71,8,,Wet,3180
10029,2024-02-23 11:54:11,London,Islington,3985,45,2,,,4688
16514,2024-06-04 06:00:17,London,Islington,158,26,2,Low,Dry,3132
18554,2024-09-21 19:10:21,London,Chelsea,2689,27,5,Medium,Wet,6736
17862,2024-11-18 18:16:48,London,,422,99,8,Medium,Dry,9767
15911,2024-12-14 03:48:49,,Kensington,4634,98,9,Medium,Damaged,1264
17946,2024-08-16 08:26:37,London,Chelsea,4457,59,6,Low,,6557
10354,2024-02-06 05:24:04,London,Islington,2195,13,8,High,,6999
13961,2024-11-17 04:52:02,,Islington,1813,64,9,Medium,,8741
18709,2024-03-14 22:25:31,London,,2515,44,4,Low,Damaged,3494
16978,2024-03-12 04:04:32,,Chelsea,673,48,5,Medium,Damaged,5520
10922,2024-07-04 21:13:56,,Kensington,1645,79,0,Low,Damaged,5062
9881,2024-09-01 05:16:13,,Southwark,2125,82,5,High,Damaged,2336
15615,2024-10-09 10:04:28,,Kensington,4092,99,3,High,,2710
14131,2024-03-18 02:20:05,London,Kensington,2358,14,3,Medium,Dry,8725
12321,2024-01-28 06:28:22,London,Camden,1591,24,1,Medium,Damaged,248
11452,2024-03-05 17:40:37,London,Kensington,952,26,7,Low,Damaged,7068
17298,2024-03-09 12:25:14,,Southwark,1862,88,5,Medium,Snowy,4847
19864,2024-03-28 22:40:41,London,Kensington,2881,37,1,Medium,Wet,6262
14763,2024-06-08 19:10:04,,Camden,4655,38,3,Low,Wet,8864
15176,2024-02-13 05:10:54,,Islington,2384,53,1,High,Wet,6820
10447,2024-01-25 13:59:38,London,Islington,2114,45,4,High,Damaged,3617
19479,2024-09-26 12:06:54,London,Camden,4675,46,7,Low,,6301
17041,2024-07-25 19:24:46,,,1732,87,8,High,Wet,7328
13761,2024-01-27 22:30:08,,Camden,2184,66,6,High,Damaged,6721
13865,2024-09-30 15:09:31,,Southwark,3436,24,3,Low,Snowy,7470
17440,2024-01-20 19:31:12,,,2180,63,1,Medium,Dry,261
17511,2024-11-12 01:27:21,,Southwark,2529,50,0,Low,Wet,8920
10275,2024-09-23 17:24:25,,,92,57,5,Low,Damaged,738
11702,2024-10-02 21:24:15,London,Kensington,2967,91,8,Medium,Dry,3496
19609,2024-02-20 04:34:56,,,1618,82,5,Low,Wet,9845
15089,2024-10-07 08:11:34,London,Chelsea,4601,66,9,Low,Wet,3097
10192,2024-12-16 07:51:22,London,Camden,716,14,2,Medium,,1131
13269,2024-04-04 21:44:11,London,Southwark,4774,17,3,Low,Wet,6248
9816,2024-02-13 23:59:49,,,2763,80,6,Low,,5925
12747,2024-08-16 05:04:52,,,1024,90,1,High,Damaged,6069
17216,2024-05-09 11:26:48,London,Islington,2847,38,1,,Dry,3622
15809,2024-02-09 05:21:03,London,Camden,1921,53,2,Medium,,7637
15856,2024-04-01 23:22:05,,Southwark,1887,91,6,Medium,Wet,4469
9488,2024-06-30 23:42:11,London,Camden,1266,40,9,Medium,Wet,9284
12358,2024-04-03 14:56:36,London,Camden,920,83,7,Medium,,8718
11488,2024-01-08 15:04:49,,Chelsea,750,49,1,Medium,Snowy,974
18219,2024-06-21 04:26:54,,Chelsea,1486,91,5,,Wet,4111
9359,2024-06-12 16:16:21,London,Islington,3059,12,9,High,Wet,5652
9788,2024-03-27 08:23:42,,Chelsea,3976,14,3,Low,,8332
18737,2024-07-02 18:41:10,London,Chelsea,745,94,3,Low,Damaged,633
16288,2024-07-24 01:50:31,London,Kensington,2728,99,3,Low,Damaged,2694
18755,2024-01-16 18:57:51,London,Kensington,550,34,0,,Damaged,452
10139,2024-08-06 09:18:08,,Chelsea,3111,91,3,Low,Wet,6739
11213,2024-07-26 23:42:39,,Camden,222,54,8,High,Dry,7668
11527,2024-08-28 20:42:30,London,,2131,45,0,,Snowy,6519
18102,2024-10-06 11:02:45,,Southwark,3850,30,4,High,Dry,7788
15989,2024-06-08 20:41:16,London,Chelsea,3453,90,5,Medium,,5114
14311,2024-06-28 08:31:51,,,3062,48,5,Medium,,5848
19802,2024-07-06 11:01:11,,Southwark,1812,77,7,Low,Damaged,7869
9411,2024-09-30 02:54:30,,Kensington,2585,28,6,High,,6690
9391,2024-06-27 11:12:56,,Kensington,4724,14,9,Medium,,2868
9673,2024-12-14 18:20:56,,Kensington,1920,80,4,Medium,,3278
13441,2024-04-02 01:27:43,London,Southwark,4744,85,7,Low,Snowy,6191
17537,2024-12-01 23:04:46,,Kensington,3529,15,2,Low,Snowy,4667
13916,2024-05-24 12:01:27,,Islington,1834,39,1,High,Snowy,4972
16463,2024-07-22 02:56:14,,,1602,61,7,Low,Dry,5088
11520,2024-08-06 07:16:01,,Southwark,2491,27,3,Medium,Snowy,6782
18360,2024-12-03 13:17:31,London,Southwark,2303,37,7,Low,,8063
9526,2024-10-26 19:56:34,,Southwark,743,66,9,Medium,Dry,754
15281,2024-04-25 17:02:05,,Kensington,1126,73,1,High,Damaged,6816
15321,2024-02-23 17:36:47,,Camden,4420,94,8,Low,Wet,7961
13798,2024-11-08 17:15:50,,Camden,2519,44,7,Medium,Wet,6184
16844,2024-11-09 00:14:08,,Camden,3863,26,4,High,Damaged,203
9051,2024-04-27 05:12:18,London,Southwark,4184,59,7,Low,Damaged,399
16170,2024-04-02 22:44:58,London,Kensington,3322,39,6,Low,Damaged,5671
15946,2024-01-19 02:57:52,,Southwark,3476,86,2,,Damaged,6992
14656,2024-08-26 17:44:47,London,Chelsea,2661,46,0,High,,6370
9751,2024-12-01 09:17:55,London,Camden,4057,70,7,Medium,,8741
15879,2024-10-19 04:11:29,London,Chelsea,2808,37,0,Low,Dry,4482
11371,2024-12-23 17:21:17,,Southwark,3813,60,1,Low,Dry,5401
12465,2024-02-23 08:09:58,,Chelsea,502,56,7,Low,Snowy,8520
14342,2024-11-04 21:30:48,London,,3602,58,5,Medium,Dry,9180
18477,2024-09-08 03:56:17,,,2970,26,0,,Wet,1950
12333,2024-11-26 08:13:38,,Camden,2426,85,2,Low,,1317
12779,2024-05-26 16:49:00,,Chelsea,3471,88,3,Low,Snowy,9678
18922,2024-03-12 18:29:53,London,,2624,87,7,Medium,Dry,681
10569,2024-07-14 13:39:11,London,Islington,4369,39,6,Medium,Snowy,6032
9040,2024-05-14 23:25:30,,Islington,1584,91,9,High,Damaged,6167
12343,2024-12-03 05:37:19,,Islington,3375,64,2,Medium,Wet,9428
14935,2024-11-14 16:26:54,London,Southwark,2879,13,2,High,,3544
12855,2024-11-30 20:32:18,London,Southwark,4818,-58,6,Low,Dry,7997
15039,2024-01-20 09:18:18,,Islington,2045,68,9,,,9651
18707,2024-08-05 00:44:35,London,Kensington,1406,89,2,Low,Damaged,5396
17316,2024-05-30 23:51:59,London,Kensington,1518,29,3,Low,Damaged,5793
17335,2024-05-18 15:54:41,London,Camden,2290,34,0,,Snowy,2739
10675,2024-01-03 23:29:58,London,Kensington,1213,69,1,High,Damaged,4120
16934,2024-01-07 04:54:34,London,Islington,4970,42,5,Low,Snowy,8858
18547,2024-07-31 03:41:33,London,Camden,745,36,4,Low,,7824
19544,2024-05-08 21:22:28,London,Camden,463,48,6,Medium,Dry,1843
18536,2024-12-19 17:17:05,London,Southwark,4290,78,4,Low,Dry,6692
16393,2024-04-27 09:04:42,London,Camden,4270,59,2,Medium,Snowy,8731
17380,2024-07-25 12:41:32,London,Islington,644,26,7,,Damaged,4690
10989,2024-07-15 04:11:44,London,,3034,98,0,Medium,Damaged,1591
19755,2024-01-28 19:20:58,,Southwark,3884,90,9,,Wet,1610
19208,2024-02-18 22:33:51,London,Camden,310,33,6,Medium,Damaged,6772
19435,2024-12-15 08:42:14,London,Islington,3292,75,5,Low,Dry,8185
14139,2024-08-16 01:41:01,London,Chelsea,1800,44,1,,Damaged,8198
14015,2024-08-23 19:45:36,,Southwark,4688,70,8,,,5926
15728,2024-02-16 20:59:40,London,Chelsea,1654,24,9,,Dry,7647
19560,2024-11-22 02:46:21,London,Kensington,1065,16,9,Medium,Damaged,4479
14062,2024-06-21 14:09:25,,Southwark,4624,20,4,,,2217
10197,2024-07-03 05:42:07,,Kensington,2315,76,7,Medium,Dry,8292
13460,2024-05-17 22:04:12,London,Southwark,3064,20,8,Low,Snowy,6838
14684,2024-10-21 11:01:48,,Chelsea,3414,22,6,,Snowy,4307
13994,2024-12-23 18:41:28,,Islington,4999,59,5,Low,,308
9472,2024-02-22 04:45:26,,Kensington,695,56,6,,Dry,9934
12356,2024-12-17 03:12:56,,Islington,4231,11,2,High,Snowy,7269
15171,2024-10-06 11:31:23,,Camden,76,54,0,Low,Damaged,6035
12842,2024-05-30 05:30:01,,Islington,1930,58,7,Low,Dry,1215
13945,2024-11-16 23:11:01,London,Kensington,323,28,3,,Damaged,9686
19921,2024-12-07 14:35:22,London,Kensington,1290,32,2,Medium,,4169
10729,2024-02-06 00:19:30,,,4141,71,7,High,Dry,1908
15936,2024-10-15 11:02:30,,Kensington,1677,27,2,,Wet,1710
13710,2024-11-06 09:46:22,,Kensington,1100,63,5,Low,,6941
14693,2024-09-16 13:03:18,,Southwark,4621,18,7,High,,7503
11547,2024-12-03 09:57:12,London,Islington,4675,77,3,Low,Damaged,2799
16745,2024-09-06 02:22:58,,Southwark,3266,35,4,Low,Damaged,8657
10128,2024-04-29 15:29:46,London,Islington,757,19,7,High,Wet,8491
16079,2024-09-23 13:13:51,London,,1535,15,1,Medium,Dry,4749
14995,2024-04-02 05:46:06,,Kensington,4354,18,6,,Wet,7702
9524,2024-06-24 07:12:10,London,Chelsea,3193,67,5,High,Dry,8422
19551,2024-07-27 12:29:29,,Chelsea,1827,30,0,Low,Damaged,9258
11919,2024-01-07 20:09:09,,,1086,84,3,High,Wet,4440
9023,2024-01-27 22:33:53,,Kensington,1578,64,7,High,Snowy,1152
13363,2024-02-21 06:41:37,,Islington,3074,70,3,,Dry,8538
14404,2024-06-10 00:48:22,London,Chelsea,2069,30,4,Low,Wet,1479
13663,2024-05-16 07:43:18,London,Kensington,1965,54,6,High,,5051
14032,2024-08-09 03:43:42,,Camden,899,52,0,Low,,662
19123,2024-01-10 17:04:03,,Islington,1520,39,9,High,Damaged,2065
17709,2024-08-07 05:25:05,London,,1076,15,5,Medium,Dry,2388
13579,2024-11-13 20:56:13,London,Chelsea,1108,10,4,,Snowy,496
13777,2024-03-30 08:18:57,London,Islington,4438,36,9,Medium,Snowy,4866
13451,2024-03-14 19:08:56,,Kensington,1054,98,6,High,,6575
17931,2024-07-24 20:50:19,,Chelsea,1505,85,9,Medium,Snowy,1296
14974,2024-12-25 14:10:04,London,,2101,74,5,High,Wet,6758
10736,2024-12-13 04:51:45,,Kensington,1838,52,3,Medium,Dry,6738
16099,2024-01-01 23:21:10,,Islington,1430,74,9,,Damaged,2173
15985,2024-10-15 13:39:09,,Kensington,3764,18,1,Low,Snowy,3119
9296,2024-11-02 05:20:52,London,Kensington,2923,10,3,High,,1451
10599,2024-05-12 08:05:19,London,,886,64,5,High,Snowy,4653
12992,2024-12-20 22:17:13,London,Chelsea,1664,92,9,Medium,,5575
16716,2024-07-17 01:12:57,London,Camden,4093,56,0,Medium,,6769
15071,2024-11-15 20:01:30,London,Southwark,32,25,1,,,200
19511,2024-03-19 13:45:15,,Islington,2412,23,9,Medium,Damaged,2344
14490,2024-03-20 18:08:33,,Camden,4636,10,2,Low,,8858
15808,2024-09-02 04:54:13,London,Islington,2334,88,4,High,Snowy,191
19446,2024-02-14 09:01:26,,Camden,4830,15,1,,,8644
9727,2024-01-16 06:28:54,,Southwark,35,92,7,,Wet,6458
10050,2024-05-24 04:25:46,London,Southwark,2363,64,3,,Wet,3502
13033,2024-02-13 06:23:53,,Southwark,2785,22,1,Medium,Dry,2880
9904,2024-10-18 10:51:38,,Chelsea,2027,93,7,,Snowy,1821
15055,2024-10-28 06:35:35,London,Camden,2950,-72,7,,Damaged,4761
15356,2024-09-22 15:01:38,,Islington,385,81,2,High,Dry,9109
9551,2024-05-11 22:37:27,London,Southwark,3732,73,0,High,Damaged,3890
11576,2024-03-24 15:26:47,London,Islington,1145,33,5,High,Wet,6184
11888,2024-05-02 04:10:06,,Chelsea,1505,76,3,,Damaged,3587
18605,2024-06-21 12:38:58,,,3031,71,7,Medium,Wet,1217
12626,2024-09-06 08:55:32,London,Islington,4678,17,4,High,,6354
11011,2024-06-08 07:19:38,London,Chelsea,128,18,5,Low,Wet,7855
13188,2024-11-26 19:33:20,London,,3984,15,2,High,Dry,7163
11525,2024-05-29 16:20:46,London,Chelsea,1609,68,6,,Damaged,9629
16080,2024-05-19 17:56:10,,Kensington,1788,16,0,High,,8893
12210,2024-04-11 16:19:50,,Islington,2258,27,4,,Wet,7499
19265,2024-02-03 03:07:57,,,2530,57,3,Low,Snowy,1363
14098,2024-05-11 08:37:14,,Islington,2454,33,7,,Dry,3880
10184,2024-11-29 13:07:26,,Islington,2664,90,3,Low,,6950
12553,2024-05-18 05:17:32,,Kensington,1609,42,6,Low,Wet,1898
15554,2024-06-07 15:44:53,,Camden,647,20,3,Low,Damaged,5003
10406,2024-02-04 13:38:15,London,Southwark,4648,89,7,,Damaged,4321
9436,2024-09-02 03:26:30,London,Islington,1470,44,4,,,8652
9120,2024-02-02 19:49:24,,Islington,2185,54,4,Low,Damaged,8362
18198,2024-10-09 20:54:51,,Southwark,1905,37,3,Low,Snowy,1528
12445,2024-12-26 07:07:31,London,Camden,592,97,8,Low,Dry,8444
10727,2024-08-12 14:39:08,London,Islington,1851,35,6,,Dry,726
10985,2024-09-30 16:57:20,London,Islington,2354,28,7,Medium,,9116
17489,2024-05-14 01:44:44,,,1698,60,9,,Dry,2527
15154,2024-03-24 12:29:57,London,Southwark,4339,84,5,Medium,,790
19311,2024-12-02 23:34:46,,Southwark,2960,48,8,,Snowy,903
10580,2024-08-14 23:01:18,London,Islington,1946,87,1,Low,,9123
19101,2024-12-21 12:24:04,London,Chelsea,3418,79,5,Low,Wet,5924
12975,2024-06-01 11:16:20,London,Southwark,2970,80,3,Low,Damaged,8696
17282,2024-01-14 06:32:21,London,Southwark,3837,48,6,,,9503
13145,2024-12-08 13:12:04,London,,1518,67,7,Low,,9937
10377,2024-02-29 16:23:49,London,Southwark,1252,-70,6,Medium,Snowy,2301
11415,2024-04-11 13:09:22,,Islington,3756,-67,2,Low,Snowy,8166
15786,2024-06-28 12:56:15,London,Chelsea,2003,68,2,High,,5890
13146,2024-08-01 13:02:50,,,3133,72,8,Medium,,4705
15356,2024-12-13 14:38:46,London,Camden,3938,13,2,Medium,Snowy,8042
17369,2024-12-23 07:08:12,London,,3261,88,6,Low,,8189
14437,2024-06-12 02:48:17,,,2727,39,8,Low,Dry,5102
11905,2024-03-26 01:50:04,London,Camden,3538,95,4,High,Damaged,4617
18750,2024-07-03 05:45:46,,,2132,91,7,Medium,Damaged,2818
14186,2024-04-08 02:59:59,London,Chelsea,1329,59,5,,Wet,1433
19526,2024-03-01 08:01:12,London,Kensington,1384,13,9,Medium,Snowy,7376
11979,2024-05-06 08:39:27,London,Camden,3245,58,4,High,Dry,7436
19194,2024-04-04 16:26:54,London,Kensington,752,68,9,,Damaged,6459
9306,2024-12-02 16:24:05,London,Southwark,3143,84,0,Medium,Snowy,7904
14303,2024-08-23 12:29:01,London,Kensington,1031,82,8,Low,Wet,8326
12942,2024-02-01 13:45:05,,Kensington,2126,97,1,Low,Wet,7944
9731,2024-08-31 02:58:32,London,Southwark,4131,-86,3,,Wet,5506
17604,2024-12-14 00:12:28,London,,1117,38,4,Medium,Wet,2639
11937,2024-04-15 12:23:17,,Southwark,2231,13,4,High,Dry,3995
16530,2024-12-09 21:42:42,London,Chelsea,1126,66,5,Medium,Dry,9390
18862,2024-01-03 20:34:20,London,Southwark,2190,79,3,,,4307
11636,2024-06-30 04:30:37,London,Camden,2684,40,1,Low,,2575
15944,2024-06-01 16:44:17,London,Camden,4767,96,3,,Dry,6894
12712,2024-08-08 20:35:36,London,Camden,1764,48,1,Medium,Dry,5506
11035,2024-07-22 06:32:38,London,Camden,1231,87,9,,Wet,9004
10837,2024-12-29 19:23:05,,Chelsea,2589,11,6,Medium,Dry,1006
19829,2024-07-13 22:13:13,London,Chelsea,1932,84,9,Medium,,9293
18914,2024-05-12 23:45:31,London,Southwark,1568,62,6,High,Wet,4045
14271,2024-02-09 14:44:25,,Islington,4878,99,2,Low,Dry,9476
9872,2024-12-12 18:38:57,London,Kensington,2541,46,6,,Wet,213
10208,2024-02-20 14:34:45,London,Southwark,4547,84,0,High,,4179
15527,2024-12-13 21:23:17,,,3085,45,6,Low,Wet,3021
19722,2024-12-30 02:01:03,London,Islington,1332,68,6,Low,,3709
16959,2024-09-13 05:18:53,London,Chelsea,1999,87,7,Low,,3038
18090,2024-03-01 09:37:47,London,Chelsea,3112,53,7,Low,Dry,3986
18072,2024-04-15 21:26:06,London,Islington,4528,33,1,Medium,Damaged,9038
10141,2024-07-12 02:05:29,London,,2278,72,8,High,Damaged,6159
18095,2024-09-06 23:26:05,,Islington,230,38,4,High,,3858
13280,2024-01-14 09:04:27,,Kensington,3111,33,5,Low,Dry,8164
14125,2024-05-24 06:34:04,,Camden,1130,74,6,Low,Snowy,9202
19167,2024-08-03 03:29:20,London,,3449,46,2,High,Damaged,1099
14445,2024-05-17 10:49:54,London,,1532,71,9,Low,Snowy,6667
9461,2024-01-18 05:41:52,,Kensington,2798,67,9,,Dry,9496
12056,2024-12-03 12:09:35,London,Southwark,3057,18,0,,Dry,398
16907,2024-04-29 01:41:53,,,1204,80,8,,Wet,4132
10573,2024-12-08 04:33:02,London,,1656,42,9,Medium,Snowy,5318
13802,2024-10-17 18:23:09,,Islington,1926,76,8,Low,,4505
10657,2024-12-16 09:55:22,London,Southwark,4381,48,3,High,Damaged,8954
12886,2024-03-01 19:00:00,London,,1644,70,3,High,Snowy,338
15854,2024-10-13 19:50:19,London,Chelsea,3568,67,1,High,Dry,9023
15396,2024-06-24 01:59:29,,Islington,3687,36,0,,,8261
16531,2024-10-23 21:07:16,,,3994,36,3,,Dry,2133
19977,2024-06-18 14:59:22,,Camden,4576,10,0,Low,,8653
14532,2024-03-14 03:57:46,London,,1220,88,8,,Wet,3210
9164,2024-12-10 12:22:50,London,,1583,79,0,Medium,Damaged,735
9282,2024-12-17 19:25:04,London,Chelsea,3041,60,4,Low,Snowy,9328
12540,2024-10-19 10:38:13,,Chelsea,4586,73,9,,Snowy,4984
10053,2024-10-28 08:41:44,,Southwark,687,28,8,Medium,Snowy,9881
9184,2024-05-24 00:50:14,London,Kensington,1034,60,4,Medium,Damaged,4108
14510,2024-07-29 11:35:43,,Kensington,2502,98,8,High,Damaged,7669
12428,2024-03-08 13:05:52,London,Camden,3436,82,7,Low,Damaged,3113
13191,2024-02-05 04:44:19,London,Camden,1971,23,5,Medium,Dry,540
11539,2024-10-18 03:28:41,London,Kensington,2134,74,8,High,Dry,9479
15665,2024-12-25 23:06:49,London,Chelsea,4080,17,3,,Damaged,8415
10980,2024-01-31 03:44:40,London,Southwark,4644,20,3,High,Damaged,8801
9948,2024-08-07 17:16:39,London,,3371,28,9,Low,Wet,9525
12921,2024-07-13 06:32:34,London,Islington,2747,73,8,Medium,Damaged,9127
14225,2024-02-11 18:54:43,London,Islington,4116,55,9,High,Snowy,9370
18284,2024-01-12 16:28:36,,Southwark,3988,21,4,,Damaged,1877
10769,2024-11-18 17:17:48,,,2548,13,8,High,Dry,8735
18568,2024-04-24 17:45:36,,Camden,648,58,6,High,Wet,3433
14635,2024-03-27 00:27:03,London,Camden,2211,42,1,High,Wet,2280
12506,2024-05-20 07:18:24,,Kensington,1893,48,3,Low,Dry,1313
15578,2024-02-17 09:51:17,London,,1634,95,7,Medium,Damaged,485
18641,2024-11-02 15:41:31,,Kensington,1111,22,9,,Snowy,4011
14683,2024-09-27 04:01:23,,,1989,81,3,,Dry,7590
18791,2024-03-13 00:10:26,London,Islington,2664,-61,1,Low,Dry,4374
17321,2024-11-01 07:18:00,,Southwark,657,63,9,High,Damaged,9961
10894,2024-01-19 22:42:02,,Chelsea,295,53,2,Medium,Wet,307
9183,2024-10-02 01:00:54,London,Camden,2758,42,1,Medium,Dry,6969
19778,2024-08-28 16:28:13,London,Chelsea,1707,53,0,Medium,Wet,7682
16387,2024-02-16 12:18:40,London,,1527,16,5,,Damaged,6605
16093,2024-01-31 05:50:52,,Chelsea,401,23,7,,,5316
12332,2024-06-03 19:16:35,London,Southwark,3261,38,1,,,423
17806,2024-12-22 03:10:10,London,Southwark,2692,85,5,Medium,,519
19899,2024-07-05 14:13:16,London,Camden,1687,91,5,High,Snowy,6577
11483,2024-12-12 02:15:29,London,Southwark,876,41,5,Medium,Wet,1206
13209,2024-04-09 13:29:31,,Islington,4659,74,7,Medium,Wet,559
19509,2024-08-20 03:07:55,London,Kensington,1961,50,8,Medium,,9505
19592,2024-03-25 05:17:15,,Islington,4244,91,4,Low,Snowy,103
10302,2024-10-19 12:52:31,,Camden,147,48,7,High,Snowy,782
18353,2024-12-13 00:32:21,,Kensington,701,-93,7,Low,Snowy,3064
13634,2024-10-31 16:45:20,London,Camden,1898,95,8,High,Dry,8374
16949,2024-09-24 04:18:49,London,Camden,2335,54,0,High,Damaged,7684
9349,2024-08-12 18:56:06,London,Chelsea,128,11,9,,Dry,1435
15031,2024-11-26 23:44:37,London,Kensington,4962,10,5,Low,,3740
17632,2024-03-20 01:55:50,,,1459,-27,7,High,Snowy,6211
18261,2024-02-16 20:03:42,London,Chelsea,3931,22,8,,Wet,5420
15476,2024-09-03 15:06:50,,Camden,3666,80,0,Low,Dry,6527
16052,2024-05-16 09:30:02,,Chelsea,1310,80,1,Medium,,4287
10369,2024-11-04 21:36:56,London,Kensington,4206,25,3,Low,Dry,6618
10635,2024-07-22 17:51:27,,Camden,2043,43,1,Medium,Damaged,2377
9934,2024-12-29 15:36:33,,Islington,4320,32,4,Low,Snowy,9149
12152,2024-04-17 07:03:17,London,Camden,801,18,4,High,Dry,7328
13319,2024-06-29 14:55:15,,Islington,3840,-67,4,Low,,5631
18302,2024-11-21 14:15:28,London,,2135,78,3,Low,Damaged,1826
19586,2024-12-15 06:24:59,,Chelsea,3041,49,2,Medium,Wet,9961
19103,2024-02-25 14:03:36,London,Camden,4255,57,6,Medium,Snowy,3198
19091,2024-06-03 15:57:47,,Chelsea,2702,19,3,Medium,,870
19275,2024-07-23 01:04:36,,Kensington,2584,96,1,,Dry,3510
16792,2024-02-15 01:04:51,London,Southwark,2837,46,8,High,Dry,6643
11974,2024-04-14 00:17:47,,Camden,4266,32,2,Medium,,2611
18154,2024-11-12 04:48:09,London,Camden,2850,71,6,High,Wet,2401
9839,2024-12-25 04:13:19,,Camden,4772,78,5,,Snowy,9281
12945,2024-08-29 20:26:05,,Islington,3972,51,9,Low,Wet,1127
19755,2024-08-29 09:07:05,,Chelsea,4482,85,1,Medium,Dry,3800
19779,2024-09-13 18:22:58,,Islington,194,31,4,,Damaged,4814
11081,2024-04-03 15:12:17,,Southwark,1769,72,5,Medium,Dry,1453
13639,2024-12-06 13:59:49,London,,3821,68,8,High,Wet,1215
10281,2024-10-18 06:22:19,London,Chelsea,2769,35,6,Low,,1221
11705,2024-06-13 11:12:22,London,Kensington,4009,57,0,High,Dry,2344
14982,2024-03-27 20:08:07,London,Islington,352,85,3,,Dry,8489
14364,2024-04-11 13:08:16,London,,2469,39,4,,Damaged,4754
12967,2024-08-15 02:46:24,London,,3028,46,9,High,,2054
19925,2024-03-12 17:54:30,London,Kensington,1237,97,2,Low,Damaged,1257
10353,2024-11-08 16:06:32,London,Kensington,3719,11,4,Low,Wet,9725
17697,2024-11-15 15:01:43,London,Islington,1794,93,7,Low,Dry,9870
12837,2024-11-28 11:34:48,London,Chelsea,2583,56,6,Low,,454
13493,2024-05-15 08:04:00,London,Southwark,3801,-17,6,,Damaged,1108
12453,2024-12-15 02:31:31,,Islington,4273,53,3,Low,Snowy,5731
17789,2024-04-08 16:44:35,,Kensington,4688,73,8,Medium,Snowy,7548
18173,2024-05-28 15:38:35,,Chelsea,3151,28,0,High,Dry,874
15110,2024-07-12 09:58:16,,Chelsea,858,31,1,Medium,Snowy,2107
13445,2024-09-26 18:14:01,,Camden,3660,61,3,,,8820
12727,2024-03-25 15:31:41,,Southwark,3118,68,0,,Snowy,9554
9620,2024-02-17 21:10:32,,Chelsea,237,59,0,,Snowy,1584
9422,2024-12-08 03:50:39,,Kensington,1348,68,6,Low,Wet,5368
19496,2024-07-31 16:56:39,,Camden,4654,27,3,High,Damaged,784
12453,2024-03-14 01:27:08,London,Kensington,1911,71,0,,Dry,4910
13064,2024-01-13 16:59:23,London,Islington,3740,39,1,Medium,Dry,4296
17170,2024-02-14 22:14:00,,Camden,4386,66,6,Low,Snowy,7438
16370,2024-03-09 09:23:29,,Chelsea,4316,76,2,Low,Wet,6291
11066,2024-12-08 02:46:48,,Islington,587,98,0,,Wet,3279
10240,2024-04-19 13:13:26,,,4056,82,5,Low,Wet,1627
17839,2024-01-14 13:14:10,,Kensington,1687,28,5,Medium,,7482
10165,2024-08-30 02:09:59,,,1247,32,6,Medium,Damaged,1184
19142,2024-07-17 21:47:31,,Chelsea,3092,42,9,Low,Damaged,5197
11672,2024-09-21 07:13:16,London,,2276,38,1,Medium,Wet,5123
15707,2024-08-27 23:57:58,,Chelsea,1834,15,2,Medium,,8293
9749,2024-10-26 18:35:20,,Kensington,130,14,4,High,,8293
9038,2024-01-26 11:22:23,London,Southwark,4196,29,2,Low,Damaged,4336
10775,2024-04-12 00:32:28,London,Kensington,203,81,3,High,Damaged,7211
15534,2024-08-23 12:10:05,,,4747,85,4,,Damaged,4218
10064,2024-05-26 14:12:49,,Chelsea,4261,69,8,Low,Snowy,4235
12846,2024-11-19 07:06:35,,Kensington,2660,50,2,,Damaged,7743
10388,2024-01-27 00:17:49,,Chelsea,4868,27,9,,Dry,7970
11894,2024-04-15 09:59:23,,,4562,43,7,,Dry,1828
13427,2024-08-26 11:39:29,,,4731,86,3,Low,Wet,5831
17752,2024-04-25 21:55:21,,Islington,3309,-46,6,Medium,Dry,9274
